,LAST UPDATED_x,FREQUENCY_x,PERIOD BEGIN,PERIOD END_x,REGION ID,REGION TYPE,REGION NAME,HOMES SOLD,HOMES SOLD YOY (%),MEDIAN SALE PRICE NSA ($),MEDIAN SALE PRICE NSA YOY (%),MEDIAN DAYS ON MARKET (DAYS)_x,MEDIAN DAYS ON MARKET YOY (DAYS),NEW LISTINGS,NEW LISTINGS YOY (%),ACTIVE LISTINGS_x,ACTIVE LISTINGS YOY (%),PENDING SALES_x,PENDING SALES YOY (%),MEDIAN NEW LISTING PRICE PER SQ.FT. ($),MEDIAN NEW LISTING PRICE PER SQ.FT. YOY (%),LAST UPDATED_y,FREQUENCY_y,PERIOD END_y,PRICE BUCKET,MEDIAN SALE PRICE ($),MEDIAN DAYS ON MARKET (DAYS)_y,ACTIVE LISTINGS_y,PENDING SALES_y
5706,2026-09-03,Monthly,2021-10-01,2021-10-31,46,State,West Virginia,1363.0,-5.74,205000.0,13.89,62.0,-7.0,1416.0,-2.19,5081.0,-8.79,1442.0,-5.58,118.13,11.45,2026-08-15,Rolling 3 months,2021-12-31,Luxury,503405,79,315,202
5707,2026-09-03,Monthly,2021-10-01,2021-10-31,46,State,West Virginia,1363.0,-5.74,205000.0,13.89,62.0,-7.0,1416.0,-2.19,5081.0,-8.79,1442.0,-5.58,118.13,11.45,2026-08-15,Rolling 3 months,2021-12-31,Non-Luxury,191138,55,1249,1128
5708,2026-09-03,Monthly,2021-10-01,2021-10-31,48,State,Wisconsin,7463.0,-4.71,245000.0,7.69,50.0,-6.0,7962.0,-1.02,24157.0,-5.02,8319.0,-1.14,147.59,10.86,2026-08-15,Rolling 3 months,2021-12-31,Luxury,714694,69,1434,861
5709,2026-09-03,Monthly,2021-10-01,2021-10-31,48,State,Wisconsin,7463.0,-4.71,245000.0,7.69,50.0,-6.0,7962.0,-1.02,24157.0,-5.02,8319.0,-1.14,147.59,10.86,2026-08-15,Rolling 3 months,2021-12-31,Non-Luxury,241510,48,5071,5221
5710,2026-09-03,Monthly,2021-10-01,2021-10-31,50,State,Wyoming,836.0,-11.34,306945.0,10.02,59.0,-14.0,867.0,-1.29,3107.0,-14.66,852.0,-8.92,150.08,8.73,2026-08-15,Rolling 3 months,2021-12-31,Luxury,696338,92,234,158
5711,2026-09-03,Monthly,2021-10-01,2021-10-31,50,State,Wyoming,836.0,-11.34,306945.0,10.02,59.0,-14.0,867.0,-1.29,3107.0,-14.66,852.0,-8.92,150.08,8.73,2026-08-15,Rolling 3 months,2021-12-31,Non-Luxury,271679,54,573,600
5712,2026-09-03,Monthly,2021-09-01,2021-09-30,1,State,Alabama,7156.0,7.17,249900.0,11.12,51.0,-10.0,6523.0,1.38,22536.0,-7.22,7564.0,6.82,134.17,14.81,2026-08-15,Rolling 3 months,2021-11-30,Luxury,718070,66,1995,1209
5713,2026-09-03,Monthly,2021-09-01,2021-09-30,1,State,Alabama,7156.0,7.17,249900.0,11.12,51.0,-10.0,6523.0,1.38,22536.0,-7.22,7564.0,6.82,134.17,14.81,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,241525,48,6090,6271
5714,2026-09-03,Monthly,2021-09-01,2021-09-30,3,State,Alaska,981.0,6.06,333750.0,11.62,24.0,-23.0,1055.0,-7.28,3028.0,-11.68,1072.0,-2.56,194.16,7.34,2026-08-15,Rolling 3 months,2021-11-30,Luxury,765497,42,214,149
5715,2026-09-03,Monthly,2021-09-01,2021-09-30,3,State,Alaska,981.0,6.06,333750.0,11.62,24.0,-23.0,1055.0,-7.28,3028.0,-11.68,1072.0,-2.56,194.16,7.34,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,329754,24,644,828
5716,2026-09-03,Monthly,2021-09-01,2021-09-30,5,State,Arizona,12446.0,-3.78,400000.0,24.61,33.0,-5.0,12704.0,-1.29,32557.0,-9.48,14579.0,-9.1,237.41,26.51,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1299071,46,2744,2269
5717,2026-09-03,Monthly,2021-09-01,2021-09-30,5,State,Arizona,12446.0,-3.78,400000.0,24.61,33.0,-5.0,12704.0,-1.29,32557.0,-9.48,14579.0,-9.1,237.41,26.51,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,374565,31,10002,13185
5718,2026-09-03,Monthly,2021-09-01,2021-09-30,7,State,Arkansas,4087.0,0.53,215000.0,15.75,46.0,-13.0,4362.0,5.91,14205.0,-3.37,4341.0,3.88,125.76,15.48,2026-08-15,Rolling 3 months,2021-11-30,Luxury,655475,58,1129,687
5719,2026-09-03,Monthly,2021-09-01,2021-09-30,7,State,Arkansas,4087.0,0.53,215000.0,15.75,46.0,-13.0,4362.0,5.91,14205.0,-3.37,4341.0,3.88,125.76,15.48,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,201446,43,3530,3527
5720,2026-09-03,Monthly,2021-09-01,2021-09-30,9,State,California,36497.0,-2.07,675000.0,14.41,23.0,-9.0,39115.0,3.26,90738.0,-10.63,41949.0,-8.47,411.04,11.58,2026-08-15,Rolling 3 months,2021-11-30,Luxury,2711846,34,8249,6234
5721,2026-09-03,Monthly,2021-09-01,2021-09-30,9,State,California,36497.0,-2.07,675000.0,14.41,23.0,-9.0,39115.0,3.26,90738.0,-10.63,41949.0,-8.47,411.04,11.58,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,703609,22,25897,36455
5722,2026-09-03,Monthly,2021-09-01,2021-09-30,11,State,Colorado,11129.0,-8.89,490000.0,13.98,23.0,-9.0,11437.0,-1.89,25597.0,-14.98,12187.0,-7.38,242.9,15.86,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1369635,37,2244,1864
5723,2026-09-03,Monthly,2021-09-01,2021-09-30,11,State,Colorado,11129.0,-8.89,490000.0,13.98,23.0,-9.0,11437.0,-1.89,25597.0,-14.98,12187.0,-7.38,242.9,15.86,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,479791,22,6710,10192
5724,2026-09-03,Monthly,2021-09-01,2021-09-30,17,State,Columbia,815.0,-24.15,615000.0,-4.65,33.0,8.0,1150.0,9.54,3275.0,5.08,940.0,-11.28,529.3,1.24,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1606483,20,498,430
5725,2026-09-03,Monthly,2021-09-01,2021-09-30,17,State,Columbia,815.0,-24.15,615000.0,-4.65,33.0,8.0,1150.0,9.54,3275.0,5.08,940.0,-11.28,529.3,1.24,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,487245,36,821,643
5726,2026-09-03,Monthly,2021-09-01,2021-09-30,13,State,Connecticut,4865.0,-10.76,310000.0,3.33,48.0,-10.0,4915.0,-22.27,15907.0,-20.12,5890.0,-15.64,177.75,8.07,2026-08-15,Rolling 3 months,2021-11-30,Luxury,938425,62,1336,758
5727,2026-09-03,Monthly,2021-09-01,2021-09-30,13,State,Connecticut,4865.0,-10.76,310000.0,3.33,48.0,-10.0,4915.0,-22.27,15907.0,-20.12,5890.0,-15.64,177.75,8.07,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,286347,47,4805,5380
5728,2026-09-03,Monthly,2021-09-01,2021-09-30,15,State,Delaware,1698.0,-0.67,315000.0,8.25,20.0,-13.0,1697.0,-3.54,4179.0,-10.66,1732.0,-10.96,174.39,14.69,2026-08-15,Rolling 3 months,2021-11-30,Luxury,804613,32,473,400
5729,2026-09-03,Monthly,2021-09-01,2021-09-30,15,State,Delaware,1698.0,-0.67,315000.0,8.25,20.0,-13.0,1697.0,-3.54,4179.0,-10.66,1732.0,-10.96,174.39,14.69,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,286181,19,1099,1527
5730,2026-09-03,Monthly,2021-09-01,2021-09-30,19,State,Florida,44381.0,-1.49,328000.0,21.48,27.0,-24.0,46233.0,1.6,128159.0,-22.95,52140.0,-3.16,207.37,20.11,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1203710,41,11943,8121
5731,2026-09-03,Monthly,2021-09-01,2021-09-30,19,State,Florida,44381.0,-1.49,328000.0,21.48,27.0,-24.0,46233.0,1.6,128159.0,-22.95,52140.0,-3.16,207.37,20.11,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,309942,24,32016,41916
5732,2026-09-03,Monthly,2021-09-01,2021-09-30,21,State,Georgia,16090.0,-0.46,300000.0,14.5,24.0,-20.0,17686.0,0.14,46277.0,-14.62,19172.0,-4.27,152.11,18.14,2026-08-15,Rolling 3 months,2021-11-30,Luxury,890079,39,4655,2897
5733,2026-09-03,Monthly,2021-09-01,2021-09-30,21,State,Georgia,16090.0,-0.46,300000.0,14.5,24.0,-20.0,17686.0,0.14,46277.0,-14.62,19172.0,-4.27,152.11,18.14,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,296813,21,12426,16071
5734,2026-09-03,Monthly,2021-09-01,2021-09-30,25,State,Hawaii,1724.0,27.57,696808.0,12.03,59.0,-19.0,1882.0,16.81,6288.0,-19.45,1753.0,5.13,627.82,13.68,2026-08-15,Rolling 3 months,2021-11-30,Luxury,3184547,70,540,264
5735,2026-09-03,Monthly,2021-09-01,2021-09-30,25,State,Hawaii,1724.0,27.57,696808.0,12.03,59.0,-19.0,1882.0,16.81,6288.0,-19.45,1753.0,5.13,627.82,13.68,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,649134,52,1607,1515
5736,2026-09-03,Monthly,2021-09-01,2021-09-30,27,State,Idaho,3130.0,-18.12,440050.0,25.49,26.0,-14.0,3666.0,1.07,9877.0,5.52,3270.0,-12.16,262.06,31.06,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1122386,41,1086,672
5737,2026-09-03,Monthly,2021-09-01,2021-09-30,27,State,Idaho,3130.0,-18.12,440050.0,25.49,26.0,-14.0,3666.0,1.07,9877.0,5.52,3270.0,-12.16,262.06,31.06,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,427384,27,2494,2752
5738,2026-09-03,Monthly,2021-09-01,2021-09-30,29,State,Illinois,16800.0,0.17,249000.0,5.51,26.0,-13.0,18149.0,-0.06,49592.0,-6.05,18931.0,-2.58,154.33,3.91,2026-08-15,Rolling 3 months,2021-11-30,Luxury,972007,48,3687,2364
5739,2026-09-03,Monthly,2021-09-01,2021-09-30,29,State,Illinois,16800.0,0.17,249000.0,5.51,26.0,-13.0,18149.0,-0.06,49592.0,-6.05,18931.0,-2.58,154.33,3.91,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,271096,21,13095,15252
5740,2026-09-03,Monthly,2021-09-01,2021-09-30,31,State,Indiana,8823.0,-0.22,219900.0,15.69,38.0,-9.0,8500.0,-1.1,23423.0,-6.97,9398.0,-13.25,121.15,15.11,2026-08-15,Rolling 3 months,2021-11-30,Luxury,645921,46,1783,1502
5741,2026-09-03,Monthly,2021-09-01,2021-09-30,31,State,Indiana,8823.0,-0.22,219900.0,15.69,38.0,-9.0,8500.0,-1.1,23423.0,-6.97,9398.0,-13.25,121.15,15.11,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,211889,33,6396,8574
5742,2026-09-03,Monthly,2021-09-01,2021-09-30,33,State,Iowa,4051.0,3.57,195000.0,7.29,54.0,-11.0,4025.0,4.34,13400.0,-8.99,3992.0,-0.13,131.35,5.56,2026-08-15,Rolling 3 months,2021-11-30,Luxury,585186,65,1006,565
5743,2026-09-03,Monthly,2021-09-01,2021-09-30,33,State,Iowa,4051.0,3.57,195000.0,7.29,54.0,-11.0,4025.0,4.34,13400.0,-8.99,3992.0,-0.13,131.35,5.56,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,206705,45,2826,2933
5744,2026-09-03,Monthly,2021-09-01,2021-09-30,35,State,Kansas,3767.0,3.36,222000.0,3.26,42.0,-4.0,3569.0,-4.97,10959.0,-3.4,3710.0,-1.57,118.34,8.54,2026-08-15,Rolling 3 months,2021-11-30,Luxury,686318,53,1145,667
5745,2026-09-03,Monthly,2021-09-01,2021-09-30,35,State,Kansas,3767.0,3.36,222000.0,3.26,42.0,-4.0,3569.0,-4.97,10959.0,-3.4,3710.0,-1.57,118.34,8.54,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,217116,37,2374,2869
5746,2026-09-03,Monthly,2021-09-01,2021-09-30,37,State,Kentucky,4945.0,2.22,220000.0,12.82,34.0,-4.0,5239.0,2.51,14612.0,1.62,5146.0,-1.66,132.06,13.3,2026-08-15,Rolling 3 months,2021-11-30,Luxury,637770,44,1191,819
5747,2026-09-03,Monthly,2021-09-01,2021-09-30,37,State,Kentucky,4945.0,2.22,220000.0,12.82,34.0,-4.0,5239.0,2.51,14612.0,1.62,5146.0,-1.66,132.06,13.3,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,220345,27,3465,4167
5748,2026-09-03,Monthly,2021-09-01,2021-09-30,39,State,Louisiana,4020.0,-10.04,229977.0,6.97,41.0,-20.0,3984.0,-11.28,16062.0,-10.27,4339.0,-7.39,127.88,4.46,2026-08-15,Rolling 3 months,2021-11-30,Luxury,727444,61,1361,763
5749,2026-09-03,Monthly,2021-09-01,2021-09-30,39,State,Louisiana,4020.0,-10.04,229977.0,6.97,41.0,-20.0,3984.0,-11.28,16062.0,-10.27,4339.0,-7.39,127.88,4.46,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,225728,40,4017,3858
5750,2026-09-03,Monthly,2021-09-01,2021-09-30,41,State,Maine,2001.0,-9.9,320000.0,18.02,20.0,-8.0,2036.0,-17.75,5474.0,-14.32,2313.0,-10.55,195.42,16.75,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1178370,24,334,266
5751,2026-09-03,Monthly,2021-09-01,2021-09-30,41,State,Maine,2001.0,-9.9,320000.0,18.02,20.0,-8.0,2036.0,-17.75,5474.0,-14.32,2313.0,-10.55,195.42,16.75,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,353396,13,954,1441
5752,2026-09-03,Monthly,2021-09-01,2021-09-30,43,State,Maryland,9221.0,0.18,365000.0,7.35,23.0,-4.0,9467.0,-2.15,23396.0,1.67,9955.0,-5.53,196.19,9.42,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1070907,36,1335,1144
5753,2026-09-03,Monthly,2021-09-01,2021-09-30,43,State,Maryland,9221.0,0.18,365000.0,7.35,23.0,-4.0,9467.0,-2.15,23396.0,1.67,9955.0,-5.53,196.19,9.42,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,372059,25,6916,9015
5754,2026-09-03,Monthly,2021-09-01,2021-09-30,45,State,Massachusetts,7662.0,-3.48,510000.0,8.51,22.0,-4.0,7954.0,-8.88,18653.0,-18.37,8643.0,-5.0,301.93,10.88,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1863732,23,1699,1227
5755,2026-09-03,Monthly,2021-09-01,2021-09-30,45,State,Massachusetts,7662.0,-3.48,510000.0,8.51,22.0,-4.0,7954.0,-8.88,18653.0,-18.37,8643.0,-5.0,301.93,10.88,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,538385,21,5856,7837
5756,2026-09-03,Monthly,2021-09-01,2021-09-30,47,State,Michigan,13128.0,-6.62,225000.0,9.2,22.0,-11.0,14117.0,2.77,36523.0,-5.71,13844.0,-7.09,133.75,11.58,2026-08-15,Rolling 3 months,2021-11-30,Luxury,684605,40,3185,2012
5757,2026-09-03,Monthly,2021-09-01,2021-09-30,47,State,Michigan,13128.0,-6.62,225000.0,9.2,22.0,-11.0,14117.0,2.77,36523.0,-5.71,13844.0,-7.09,133.75,11.58,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,217571,18,9201,12296
5758,2026-09-03,Monthly,2021-09-01,2021-09-30,49,State,Minnesota,8050.0,-5.57,310000.0,10.75,20.0,-8.0,8331.0,-4.97,23027.0,-11.79,8324.0,-10.62,168.69,9.96,2026-08-15,Rolling 3 months,2021-11-30,Luxury,879438,29,1558,1065
5759,2026-09-03,Monthly,2021-09-01,2021-09-30,49,State,Minnesota,8050.0,-5.57,310000.0,10.75,20.0,-8.0,8331.0,-4.97,23027.0,-11.79,8324.0,-10.62,168.69,9.96,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,316552,18,5003,6884
5760,2026-09-03,Monthly,2021-09-01,2021-09-30,51,State,Mississippi,2320.0,5.52,217950.0,11.77,57.0,-16.0,2344.0,-6.06,8879.0,-11.86,2146.0,-0.01,119.95,8.15,2026-08-15,Rolling 3 months,2021-11-30,Luxury,606278,75,704,304
5761,2026-09-03,Monthly,2021-09-01,2021-09-30,51,State,Mississippi,2320.0,5.52,217950.0,11.77,57.0,-16.0,2344.0,-6.06,8879.0,-11.86,2146.0,-0.01,119.95,8.15,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,210328,50,2196,1741
5762,2026-09-03,Monthly,2021-09-01,2021-09-30,2,State,Missouri,8760.0,-2.18,225000.0,9.76,35.0,-7.0,8659.0,-0.75,24219.0,-3.66,9196.0,-7.38,128.94,10.32,2026-08-15,Rolling 3 months,2021-11-30,Luxury,708263,49,1736,1205
5763,2026-09-03,Monthly,2021-09-01,2021-09-30,2,State,Missouri,8760.0,-2.18,225000.0,9.76,35.0,-7.0,8659.0,-0.75,24219.0,-3.66,9196.0,-7.38,128.94,10.32,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,222622,27,5461,7289
5764,2026-09-03,Monthly,2021-09-01,2021-09-30,4,State,Montana,1440.0,-19.73,425000.0,21.6,60.0,-13.0,1564.0,-7.66,5747.0,-15.15,1424.0,-19.22,244.09,30.38,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1579897,83,561,241
5765,2026-09-03,Monthly,2021-09-01,2021-09-30,4,State,Montana,1440.0,-19.73,425000.0,21.6,60.0,-13.0,1564.0,-7.66,5747.0,-15.15,1424.0,-19.22,244.09,30.38,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,394492,53,1184,1115
5766,2026-09-03,Monthly,2021-09-01,2021-09-30,6,State,Nebraska,2201.0,-3.61,238000.0,10.67,16.0,-7.0,2273.0,1.81,5617.0,-5.84,2146.0,-5.33,132.36,14.11,2026-08-15,Rolling 3 months,2021-11-30,Luxury,628587,40,594,359
5767,2026-09-03,Monthly,2021-09-01,2021-09-30,6,State,Nebraska,2201.0,-3.61,238000.0,10.67,16.0,-7.0,2273.0,1.81,5617.0,-5.84,2146.0,-5.33,132.36,14.11,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,231982,10,1211,1864
5768,2026-09-03,Monthly,2021-09-01,2021-09-30,8,State,Nevada,5356.0,-0.69,395000.0,17.91,25.0,-22.0,5856.0,-1.89,13786.0,-21.06,6711.0,-0.56,235.06,23.05,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1110518,50,1601,1089
5769,2026-09-03,Monthly,2021-09-01,2021-09-30,8,State,Nevada,5356.0,-0.69,395000.0,17.91,25.0,-22.0,5856.0,-1.89,13786.0,-21.06,6711.0,-0.56,235.06,23.05,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,363556,22,3746,5639
5770,2026-09-03,Monthly,2021-09-01,2021-09-30,10,State,New Hampshire,1982.0,-8.07,375000.0,13.72,29.0,-17.0,2046.0,-9.49,5387.0,-16.58,2175.0,-17.07,213.55,18.31,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1000066,37,516,383
5771,2026-09-03,Monthly,2021-09-01,2021-09-30,10,State,New Hampshire,1982.0,-8.07,375000.0,13.72,29.0,-17.0,2046.0,-9.49,5387.0,-16.58,2175.0,-17.07,213.55,18.31,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,360888,36,1517,1853
5772,2026-09-03,Monthly,2021-09-01,2021-09-30,12,State,New Jersey,10946.0,-12.64,404375.0,8.85,60.0,-8.0,11499.0,-25.65,43869.0,-14.64,11851.0,-16.98,236.7,7.28,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1343242,60,2766,1547
5773,2026-09-03,Monthly,2021-09-01,2021-09-30,12,State,New Jersey,10946.0,-12.64,404375.0,8.85,60.0,-8.0,11499.0,-25.65,43869.0,-14.64,11851.0,-16.98,236.7,7.28,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,403327,61,13732,11366
5774,2026-09-03,Monthly,2021-09-01,2021-09-30,14,State,New Mexico,2569.0,-0.54,280000.0,12.45,39.0,-10.0,2549.0,-9.78,7618.0,-6.18,2556.0,-4.58,166.42,17.43,2026-08-15,Rolling 3 months,2021-11-30,Luxury,754479,53,736,487
5775,2026-09-03,Monthly,2021-09-01,2021-09-30,14,State,New Mexico,2569.0,-0.54,280000.0,12.45,39.0,-10.0,2549.0,-9.78,7618.0,-6.18,2556.0,-4.58,166.42,17.43,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,264604,34,1991,2255
5776,2026-09-03,Monthly,2021-09-01,2021-09-30,16,State,New York,14441.0,8.17,415000.0,27.3,42.0,-16.0,15990.0,-21.22,58455.0,-24.47,15695.0,-12.35,217.6,0.22,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1870409,61,5699,2895
5777,2026-09-03,Monthly,2021-09-01,2021-09-30,16,State,New York,14441.0,8.17,415000.0,27.3,42.0,-16.0,15990.0,-21.22,58455.0,-24.47,15695.0,-12.35,217.6,0.22,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,497614,33,14918,13697
5778,2026-09-03,Monthly,2021-09-01,2021-09-30,18,State,North Carolina,16655.0,-0.02,305000.0,12.96,42.0,-14.0,17467.0,3.79,52124.0,-9.1,18250.0,-0.26,166.61,18.46,2026-08-15,Rolling 3 months,2021-11-30,Luxury,911695,56,4844,3012
5779,2026-09-03,Monthly,2021-09-01,2021-09-30,18,State,North Carolina,16655.0,-0.02,305000.0,12.96,42.0,-14.0,17467.0,3.79,52124.0,-9.1,18250.0,-0.26,166.61,18.46,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,304506,38,13957,15041
5780,2026-09-03,Monthly,2021-09-01,2021-09-30,20,State,North Dakota,839.0,-3.58,249900.0,6.34,77.0,-13.0,790.0,-6.23,3413.0,-13.29,779.0,-3.42,127.14,8.22,2026-08-15,Rolling 3 months,2021-11-30,Luxury,615164,104,261,151
5781,2026-09-03,Monthly,2021-09-01,2021-09-30,20,State,North Dakota,839.0,-3.58,249900.0,6.34,77.0,-13.0,790.0,-6.23,3413.0,-13.29,779.0,-3.42,127.14,8.22,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,246106,65,810,671
5782,2026-09-03,Monthly,2021-09-01,2021-09-30,22,State,Ohio,14755.0,2.34,200000.0,8.17,39.0,-7.0,15131.0,-2.09,42005.0,-2.55,17542.0,-0.07,127.14,10.51,2026-08-15,Rolling 3 months,2021-11-30,Luxury,642420,50,3504,2641
5783,2026-09-03,Monthly,2021-09-01,2021-09-30,22,State,Ohio,14755.0,2.34,200000.0,8.17,39.0,-7.0,15131.0,-2.09,42005.0,-2.55,17542.0,-0.07,127.14,10.51,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,189647,37,11825,15293
5784,2026-09-03,Monthly,2021-09-01,2021-09-30,23,State,Oklahoma,5396.0,3.18,210000.0,9.06,14.0,-17.0,5214.0,2.07,13630.0,-5.32,5919.0,1.78,124.03,11.73,2026-08-15,Rolling 3 months,2021-11-30,Luxury,638595,39,1369,866
5785,2026-09-03,Monthly,2021-09-01,2021-09-30,23,State,Oklahoma,5396.0,3.18,210000.0,9.06,14.0,-17.0,5214.0,2.07,13630.0,-5.32,5919.0,1.78,124.03,11.73,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,209087,10,3074,4546
5786,2026-09-03,Monthly,2021-09-01,2021-09-30,24,State,Oregon,6253.0,-2.53,470000.0,16.05,14.0,-11.0,7080.0,12.62,14775.0,-1.28,6958.0,3.1,274.38,17.65,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1152575,28,1580,1126
5787,2026-09-03,Monthly,2021-09-01,2021-09-30,24,State,Oregon,6253.0,-2.53,470000.0,16.05,14.0,-11.0,7080.0,12.62,14775.0,-1.28,6958.0,3.1,274.38,17.65,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,448183,13,4245,5942
5788,2026-09-03,Monthly,2021-09-01,2021-09-30,26,State,Pennsylvania,14552.0,-7.27,245000.0,10.36,39.0,-9.0,14969.0,-3.44,45391.0,-7.31,15265.0,-12.28,151.86,10.62,2026-08-15,Rolling 3 months,2021-11-30,Luxury,747061,54,3849,2234
5789,2026-09-03,Monthly,2021-09-01,2021-09-30,26,State,Pennsylvania,14552.0,-7.27,245000.0,10.36,39.0,-9.0,14969.0,-3.44,45391.0,-7.31,15265.0,-12.28,151.86,10.62,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,232522,36,12777,13672
5790,2026-09-03,Monthly,2021-09-01,2021-09-30,28,State,Rhode Island,1429.0,-1.02,370000.0,13.8,27.0,-12.0,1528.0,-10.28,3775.0,-13.15,1512.0,-12.82,204.71,11.0,2026-08-15,Rolling 3 months,2021-11-30,Luxury,1198039,41,434,322
5791,2026-09-03,Monthly,2021-09-01,2021-09-30,28,State,Rhode Island,1429.0,-1.02,370000.0,13.8,27.0,-12.0,1528.0,-10.28,3775.0,-13.15,1512.0,-12.82,204.71,11.0,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,356977,26,1163,1427
5792,2026-09-03,Monthly,2021-09-01,2021-09-30,30,State,South Carolina,9471.0,0.37,281347.0,10.77,51.0,-19.0,9801.0,2.81,33358.0,-12.55,10345.0,-2.23,159.83,16.89,2026-08-15,Rolling 3 months,2021-11-30,Luxury,955470,64,2466,1536
5793,2026-09-03,Monthly,2021-09-01,2021-09-30,30,State,South Carolina,9471.0,0.37,281347.0,10.77,51.0,-19.0,9801.0,2.81,33358.0,-12.55,10345.0,-2.23,159.83,16.89,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,270336,48,9508,8748
5794,2026-09-03,Monthly,2021-09-01,2021-09-30,32,State,South Dakota,958.0,-12.27,270500.0,14.42,64.0,-9.0,988.0,-4.01,3728.0,-6.98,944.0,-5.13,154.7,17.03,2026-08-15,Rolling 3 months,2021-11-30,Luxury,712616,69,329,201
5795,2026-09-03,Monthly,2021-09-01,2021-09-30,32,State,South Dakota,958.0,-12.27,270500.0,14.42,64.0,-9.0,988.0,-4.01,3728.0,-6.98,944.0,-5.13,154.7,17.03,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,257320,55,916,949
5796,2026-09-03,Monthly,2021-09-01,2021-09-30,34,State,Tennessee,11026.0,-0.92,300000.0,15.38,40.0,-10.0,11191.0,1.05,31661.0,-10.82,12182.0,-0.9,170.02,19.07,2026-08-15,Rolling 3 months,2021-11-30,Luxury,912528,48,2995,2255
5797,2026-09-03,Monthly,2021-09-01,2021-09-30,34,State,Tennessee,11026.0,-0.92,300000.0,15.38,40.0,-10.0,11191.0,1.05,31661.0,-10.82,12182.0,-0.9,170.02,19.07,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,278346,37,8143,10223
5798,2026-09-03,Monthly,2021-09-01,2021-09-30,36,State,Texas,35237.0,-0.16,310000.0,15.89,25.0,-12.0,37673.0,4.19,97033.0,-9.16,40270.0,-0.92,161.52,18.84,2026-08-15,Rolling 3 months,2021-11-30,Luxury,974362,39,8206,6094
5799,2026-09-03,Monthly,2021-09-01,2021-09-30,36,State,Texas,35237.0,-0.16,310000.0,15.89,25.0,-12.0,37673.0,4.19,97033.0,-9.16,40270.0,-0.92,161.52,18.84,2026-08-15,Rolling 3 months,2021-11-30,Non-Luxury,298191,24,27163,35168
